16:38:40.531 [main] DEBUG org.jboss.logging logProvider - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
16:38:40.593 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider getEntityManagerFactoryBuilderOrNull - Located and parsed 2 persistence units; checking each
16:38:40.593 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider getEntityManagerFactoryBuilderOrNull - Checking persistence-unit [name=ejemploHibernate, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [ConexionOracleHibernate]
16:38:40.594 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider getEntityManagerFactoryBuilderOrNull - Excluding from consideration due to name mis-match
16:38:40.594 [main] DEBUG org.hibernate.jpa.HibernatePersistenceProvider getEntityManagerFactoryBuilderOrNull - Checking persistence-unit [name=ConexionOracleHibernate, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [ConexionOracleHibernate]
16:38:40.595 [main] DEBUG org.hibernate.jpa.boot.spi.ProviderChecker extractRequestedProviderName - Persistence-unit [ConexionOracleHibernate] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
16:38:40.598 [main] DEBUG org.hibernate.jpa.internal.util.LogHelper logPersistenceUnitInformation - PersistenceUnitInfo [
	name: ConexionOracleHibernate
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: true
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/WorkSpace/ProyectoFinalRo/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		es.curso.java.proyectofinal.entities.UsuariosProFinal]
	Mapping files names []
	Properties [
		jakarta.persistence.jdbc.password: password
		hibernate.dialect: org.hibernate.dialect.Oracle10gDialect
		hibernate.show_sql: true
		jakarta.persistence.jdbc.url: jdbc:oracle:thin:@localhost:1521:XE
		jakarta.persistence.jdbc.driver: oracle.jdbc.driver.OracleDriver
		hibernate.hbm2ddl.auto: update
		jakarta.persistence.jdbc.user: curso]
16:38:40.604 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl addIntegrator - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
16:38:40.606 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl addIntegrator - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
16:38:40.608 [main] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl addIntegrator - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
16:38:40.634 [main] INFO  org.hibernate.Version logVersion - HHH000412: Hibernate ORM core version 5.6.12.Final
, hibernate.persistenceUnitName=ConexionOracleHibernate, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, hibernate.transaction.coordinator_class=class org.hibernate.resource.transaction.backend.jdbc.internal.JdbcResourceLocalTransactionCoordinatorBuilderImpl, javax.persistence.jdbc.driver=oracle.jdbc.driver.OracleDriver, hibernate.hbm2ddl.auto=update, user.script=, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=17.0.7+7, user.name=Tardes, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:oracle:thin:@localhost:1521:XE, file.encoding=UTF-8, hibernate.ejb.persistenceUnitName=ConexionOracleHibernate, java.vm.name=OpenJDK 64-Bit Server VM, hibernate.show_sql=true, java.vendor.version=Temurin-17.0.7+7, hibernate.connection.driver_class=oracle.jdbc.driver.OracleDriver, java.vendor.url.bug=https://github.com/adoptium/adoptium-support/issues, java.io.tmpdir=C:\Users\Tardes\AppData\Local\Temp\, java.version=17.0.7, user.dir=D:\WorkSpace\ProyectoFinalRo, os.arch=amd64, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, sun.os.patch.level=, jakarta.persistence.jdbc.url=jdbc:oracle:thin:@localhost:1521:XE, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.registry.StandardServiceRegistryBuilder$1@3382cf68, native.encoding=Cp1252, java.library.path=D:\IDEs\eclipse-jee-2023-06-R-win32-x86_64\eclipse\plugins\org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_17.0.7.v20230425-1502\jre\bin;C:\windows\Sun\Java\bin;C:\windows\system32;C:\windows;D:/IDEs/eclipse-jee-2023-06-R-win32-x86_64/eclipse//plugins/org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_17.0.7.v20230425-1502/jre/bin/server;D:/IDEs/eclipse-jee-2023-06-R-win32-x86_64/eclipse//plugins/org.eclipse.justj.openjdk.hotspot.jre.full.win32.x86_64_17.0.7.v20230425-1502/jre/bin;C:\oraclexe\app\oracle\product\10.2.0\server\bin;C:\instantclient_11_2;C:\oraclexe\app\oracle\product\11.2.0\server\bin;C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\Common Files\Oracle\Java\javapath;C:\windows\system32;C:\windows;C:\windows\System32\Wbem;C:\windows\System32\WindowsPowerShell\v1.0\;C:\windows\System32\OpenSSH\;C:\Program Files\MySQL\MySQL Server 8.0\bin;C:\Program Files\Git\cmd;C:\Program Files (x86)\Incredibuild;C:\Users\Tardes\AppData\Local\Programs\Python\Python38\Scripts\;C:\Users\Tardes\AppData\Local\Programs\Python\Python38\;C:\Users\Tardes\AppData\Local\Programs\Python\Python311\Scripts\;C:\Users\Tardes\AppData\Local\Programs\Python\Python311\;C:\Users\Tardes\AppData\Local\Microsoft\WindowsApps;;C:\Users\Tardes\AppData\Local\Programs\Microsoft VS Code\bin;C:\Program Files\JetBrains\IntelliJ IDEA 2023.1.1\bin;;C:\Program Files\JetBrains\PyCharm Community Edition 2023.1.2\bin;;D:\IDEs\eclipse-jee-2023-06-R-win32-x86_64\eclipse;;., java.vendor=Eclipse Adoptium, java.vm.info=mixed mode, java.vm.version=17.0.7+7, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, javax.persistence.jdbc.password=****, java.class.version=61.0}
16:38:41.403 [main] DEBUG org.hibernate.secure.spi.JaccIntegrator doIntegration - Skipping JACC integration as it was not enabled
16:38:41.403 [main] DEBUG org.hibernate.internal.SessionFactoryImpl <init> - Instantiated session factory
16:38:41.403 [main] DEBUG org.hibernate.type.spi.TypeConfiguration$Scope scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@63c12e52] to SessionFactoryImpl [org.hibernate.internal.SessionFactoryImpl@3a1706e1]
16:38:41.446 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl classForName - Not known whether passed class name [es.curso.java.proyectofinal.entities.UsuariosProFinal] is safe
16:38:41.446 [main] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl classForName - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : es.curso.java.proyectofinal.entities.UsuariosProFinal
16:38:41.615 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister logStaticSQL - Static SQL for entity: es.curso.java.proyectofinal.entities.UsuariosProFinal
16:38:41.615 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister logStaticSQL -  Version select: select ID from TB_USUARIOS_PRO_FINAL where ID =?
16:38:41.615 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister logStaticSQL -  Snapshot select: select usuariospr_.ID, usuariospr_.APELLIDOS as apellidos2_0_, usuariospr_.CONTRASEÑA as contraseña3_0_, usuariospr_.DNI as dni4_0_, usuariospr_.EMAIL as email5_0_, usuariospr_.FECHA_NACIMIENTO as fecha_nacimiento6_0_, usuariospr_.NOMBRE_USUARIO as nombre_usuario7_0_, usuariospr_.ROLES as roles8_0_, usuariospr_.SEXO as sexo9_0_, usuariospr_.TELÉFONO as teléfono10_0_ from TB_USUARIOS_PRO_FINAL usuariospr_ where usuariospr_.ID=?
16:38:41.616 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister debugf -  Insert 0: insert into TB_USUARIOS_PRO_FINAL (APELLIDOS, CONTRASEÑA, DNI, EMAIL, FECHA_NACIMIENTO, NOMBRE_USUARIO, ROLES, SEXO, TELÉFONO, ID) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
16:38:41.616 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister debugf -  Update 0: update TB_USUARIOS_PRO_FINAL set APELLIDOS=?, CONTRASEÑA=?, DNI=?, EMAIL=?, FECHA_NACIMIENTO=?, NOMBRE_USUARIO=?, ROLES=?, SEXO=?, TELÉFONO=? where ID=?
16:38:41.616 [main] DEBUG org.hibernate.persister.entity.AbstractEntityPersister debugf -  Delete 0: delete from TB_USUARIOS_PRO_FINAL where ID=?
16:38:41.632 [main] DEBUG org.hibernate.loader.plan.build.internal.spaces.QuerySpacesImpl registerQuerySpace - Adding QuerySpace : uid = <gen:0> -> org.hibernate.loader.plan.build.internal.spaces.EntityQuerySpaceImpl@4cdba2ed]
16:38:41.633 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker visitAttributeDefinition - Visiting attribute path : apellidos
16:38:41.633 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker visitAttributeDefinition - Visiting attribute path : contraseña
16:38:41.633 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker visitAttributeDefinition - Visiting attribute path : dni
16:38:41.633 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker visitAttributeDefinition - Visiting attribute path : email
16:38:41.633 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker visitAttributeDefinition - Visiting attribute path : fechaNacimiento
16:38:41.633 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker visitAttributeDefinition - Visiting attribute path : nombre
16:38:41.633 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker visitAttributeDefinition - Visiting attribute path : roles
16:38:41.633 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker visitAttributeDefinition - Visiting attribute path : sexo
16:38:41.633 [main] DEBUG org.hibernate.persister.walking.spi.MetamodelGraphWalker visitAttributeDefinition - Visiting attribute path : telefono
16:38:41.633 [main] DEBUG org.hibernate.loader.plan.build.internal.FetchStyleLoadPlanBuildingAssociationVisitationStrategy buildLoadPlan - Building LoadPlan...
16:38:41.640 [main] DEBUG org.hibernate.loader.plan.exec.internal.LoadQueryJoinAndFetchProcessor processQuerySpaceJoins - processing queryspace <gen:0>
16:38:41.642 [main] DEBUG org.hibernate.loader.plan.build.spi.LoadPlanTreePrinter logTree - LoadPlan(entity=es.curso.java.proyectofinal.entities.UsuariosProFinal)
    - Returns
       - EntityReturnImpl(entity=es.curso.java.proyectofinal.entities.UsuariosProFinal, querySpaceUid=<gen:0>, path=es.curso.java.proyectofinal.entities.UsuariosProFinal)
    - QuerySpaces
       - EntityQuerySpaceImpl(uid=<gen:0>, entity=es.curso.java.proyectofinal.entities.UsuariosProFinal)
          - SQL table alias mapping - usuariospr0_
          - alias suffix - 0_
          - suffixed key columns - {id1_0_0_}

16:38:41.643 [main] DEBUG org.hibernate.loader.entity.plan.EntityLoader <init> - Static select for entity es.curso.java.proyectofinal.entities.UsuariosProFinal [NONE]: select usuariospr0_.ID as id1_0_0_, usuariospr0_.APELLIDOS as apellidos2_0_0_, usuariospr0_.CONTRASEÑA as contraseña3_0_0_, usuariospr0_.DNI as dni4_0_0_, usuariospr0_.EMAIL as email5_0_0_, usuariospr0_.FECHA_NACIMIENTO as fecha_nacimiento6_0_0_, usuariospr0_.NOMBRE_USUARIO as nombre_usuario7_0_0_, usuariospr0_.ROLES as roles8_0_0_, usuariospr0_.SEXO as sexo9_0_0_, usuariospr0_.TELÉFONO as teléfono10_0_0_ from TB_USUARIOS_PRO_FINAL usuariospr0_ where usuariospr0_.ID=?
16:38:41.674 [main] INFO  org.hibernate.orm.connections.access getIsolatedConnection - HHH10001501: Connection obtained from JdbcConnectionAccess [org.hibernate.engine.jdbc.env.internal.JdbcEnvironmentInitiator$ConnectionProviderJdbcConnectionAccess@5234b61a] for (non-JTA) DDL execution was not in auto-commit mode; the Connection 'local transaction' will be committed and the Connection will be set into auto-commit mode.
16:38:41.787 [main] DEBUG org.hibernate.SQL logStatement - create table TB_USUARIOS_PRO_FINAL (ID number(19,0) not null, APELLIDOS varchar2(80 char), CONTRASEÑA varchar2(50 char) not null, DNI varchar2(10 char), EMAIL varchar2(255 char) not null, FECHA_NACIMIENTO timestamp, NOMBRE_USUARIO varchar2(40 char), ROLES varchar2(255 char), SEXO varchar2(255 char), TELÉFONO number(19,0), primary key (ID))
16:38:41.810 [main] DEBUG org.hibernate.SQL logStatement - alter table TB_USUARIOS_PRO_FINAL drop constraint UK_1vr3cxu1vqhjax0ck53upyq7p
16:38:41.814 [main] DEBUG org.hibernate.SQL logStatement - alter table TB_USUARIOS_PRO_FINAL add constraint UK_1vr3cxu1vqhjax0ck53upyq7p unique (DNI)
16:38:41.825 [main] DEBUG org.hibernate.SQL logStatement - create sequence USUARIO_GEN start with 1 increment by  1
16:38:41.828 [main] DEBUG org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator initiateService - No JtaPlatform was specified, checking resolver
16:38:41.828 [main] DEBUG org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformResolverInitiator initiateService - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
16:38:41.831 [main] DEBUG org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver resolveJtaPlatform - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
16:38:41.831 [main] INFO  org.hibernate.engine.transaction.jta.platform.internal.JtaPlatformInitiator initiateService - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
16:38:41.832 [main] DEBUG org.hibernate.query.spi.NamedQueryRepository checkNamedQueries - Checking 0 named HQL queries
16:38:41.832 [main] DEBUG org.hibernate.query.spi.NamedQueryRepository checkNamedQueries - Checking 0 named SQL queries
16:38:41.836 [main] DEBUG org.hibernate.service.internal.SessionFactoryServiceRegistryImpl getService - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
16:38:41.839 [main] DEBUG org.hibernate.internal.SessionFactoryRegistry <init> - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@bb3ecfe
16:38:41.840 [main] DEBUG org.hibernate.internal.SessionFactoryRegistry addSessionFactory - Registering SessionFactory: 4380525a-5793-4ace-815a-4a145eafb3af (<unnamed>)
16:38:41.840 [main] DEBUG org.hibernate.internal.SessionFactoryRegistry addSessionFactory - Not binding SessionFactory to JNDI, no JNDI name configured
16:38:41.879 [main] DEBUG org.hibernate.stat.internal.StatisticsInitiator initiateServiceInternal - Statistics initialized [enabled=false]
16:38:41.881 [main] DEBUG es.curso.java.proyectofinal.daos.UsuariosDAOproFinal cargaInicial - Empezando la carga inicial de datos
16:38:41.885 [main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl <init> - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
16:38:41.885 [main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl begin - begin
16:38:41.888 [main] DEBUG org.hibernate.SQL logStatement - select USUARIO_GEN.nextval from dual
16:38:41.898 [main] DEBUG org.hibernate.id.enhanced.SequenceStructure getNextValue - Sequence value obtained: 1
16:38:41.898 [main] DEBUG org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl release - HHH000387: ResultSet's statement was not registered
16:38:41.899 [main] DEBUG org.hibernate.event.internal.AbstractSaveEventListener saveWithGeneratedId - Generated identifier: 1, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
16:38:41.914 [main] DEBUG org.hibernate.SQL logStatement - select USUARIO_GEN.nextval from dual
16:38:41.915 [main] DEBUG org.hibernate.id.enhanced.SequenceStructure getNextValue - Sequence value obtained: 2
16:38:41.915 [main] DEBUG org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl release - HHH000387: ResultSet's statement was not registered
16:38:41.915 [main] DEBUG org.hibernate.event.internal.AbstractSaveEventListener saveWithGeneratedId - Generated identifier: 2, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
16:38:41.915 [main] DEBUG org.hibernate.SQL logStatement - select USUARIO_GEN.nextval from dual
16:38:41.916 [main] DEBUG org.hibernate.id.enhanced.SequenceStructure getNextValue - Sequence value obtained: 3
16:38:41.916 [main] DEBUG org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl release - HHH000387: ResultSet's statement was not registered
16:38:41.916 [main] DEBUG org.hibernate.event.internal.AbstractSaveEventListener saveWithGeneratedId - Generated identifier: 3, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
16:38:41.916 [main] DEBUG org.hibernate.SQL logStatement - select USUARIO_GEN.nextval from dual
16:38:41.917 [main] DEBUG org.hibernate.id.enhanced.SequenceStructure getNextValue - Sequence value obtained: 4
16:38:41.917 [main] DEBUG org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl release - HHH000387: ResultSet's statement was not registered
16:38:41.917 [main] DEBUG org.hibernate.event.internal.AbstractSaveEventListener saveWithGeneratedId - Generated identifier: 4, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
16:38:41.917 [main] DEBUG org.hibernate.SQL logStatement - select USUARIO_GEN.nextval from dual
16:38:41.917 [main] DEBUG org.hibernate.id.enhanced.SequenceStructure getNextValue - Sequence value obtained: 5
16:38:41.917 [main] DEBUG org.hibernate.resource.jdbc.internal.ResourceRegistryStandardImpl release - HHH000387: ResultSet's statement was not registered
16:38:41.917 [main] DEBUG org.hibernate.event.internal.AbstractSaveEventListener saveWithGeneratedId - Generated identifier: 5, using strategy: org.hibernate.id.enhanced.SequenceStyleGenerator
16:38:41.918 [main] DEBUG org.hibernate.engine.transaction.internal.TransactionImpl commit - committing
16:38:41.918 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener prepareEntityFlushes - Processing flush-time cascades
16:38:41.919 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener prepareCollectionFlushes - Dirty checking collections
16:38:41.922 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener logFlushResults - Flushed: 5 insertions, 0 updates, 0 deletions to 5 objects
16:38:41.922 [main] DEBUG org.hibernate.event.internal.AbstractFlushingEventListener logFlushResults - Flushed: 0 (re)creations, 0 updates, 0 removals to 0 collections
16:38:41.922 [main] DEBUG org.hibernate.internal.util.EntityPrinter toString - Listing entities:
16:38:41.923 [main] DEBUG org.hibernate.internal.util.EntityPrinter toString - es.curso.java.proyectofinal.entities.UsuariosProFinal{apellidos=Apellido4, fechaNacimiento=Mon Jul 17 16:38:41 CET 97, roles=usuario, id=4, sexo=otro, telefono=444444444, nombre=Nombre4, dni=DNI4, email=email4@email.mil, contraseña=password4}
16:38:41.923 [main] DEBUG org.hibernate.internal.util.EntityPrinter toString - es.curso.java.proyectofinal.entities.UsuariosProFinal{apellidos=Apellido3, fechaNacimiento=Sun Dec 15 16:38:41 CET 76, roles=usuario, id=3, sexo=masculino, telefono=333333333, nombre=Nombre3, dni=DNI3, email=email3@email.mil, contraseña=password3}
16:38:41.923 [main] DEBUG org.hibernate.internal.util.EntityPrinter toString - es.curso.java.proyectofinal.entities.UsuariosProFinal{apellidos=Apellido5, fechaNacimiento=Sat Aug 05 16:38:41 CET 75, roles=usuario y administrador, id=5, sexo=femenino, telefono=555555555, nombre=Nombre5, dni=DNI5, email=email5@email.mil, contraseña=password5}
16:38:41.923 [main] DEBUG org.hibernate.internal.util.EntityPrinter toString - es.curso.java.proyectofinal.entities.UsuariosProFinal{apellidos=Apellido2, fechaNacimiento=Sun Feb 16 16:38:41 CET 83, roles=administrador y moderador, id=2, sexo=femenino, telefono=222222222, nombre=Nombre2, dni=DNI2, email=email2@email.mil, contraseña=password2}
16:38:41.923 [main] DEBUG org.hibernate.internal.util.EntityPrinter toString - es.curso.java.proyectofinal.entities.UsuariosProFinal{apellidos=Apellido1, fechaNacimiento=Sat Nov 18 16:38:41 CET 86, roles=administrador, id=1, sexo=masculino, telefono=111111111, nombre=Nombre1, dni=DNI1, email=email1@email.mil, contraseña=password1}
16:38:41.926 [main] DEBUG org.hibernate.SQL logStatement - insert into TB_USUARIOS_PRO_FINAL (APELLIDOS, CONTRASEÑA, DNI, EMAIL, FECHA_NACIMIENTO, NOMBRE_USUARIO, ROLES, SEXO, TELÉFONO, ID) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
16:38:41.935 [main] DEBUG org.hibernate.SQL logStatement - insert into TB_USUARIOS_PRO_FINAL (APELLIDOS, CONTRASEÑA, DNI, EMAIL, FECHA_NACIMIENTO, NOMBRE_USUARIO, ROLES, SEXO, TELÉFONO, ID) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
16:38:41.937 [main] DEBUG org.hibernate.SQL logStatement - insert into TB_USUARIOS_PRO_FINAL (APELLIDOS, CONTRASEÑA, DNI, EMAIL, FECHA_NACIMIENTO, NOMBRE_USUARIO, ROLES, SEXO, TELÉFONO, ID) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
16:38:41.938 [main] DEBUG org.hibernate.SQL logStatement - insert into TB_USUARIOS_PRO_FINAL (APELLIDOS, CONTRASEÑA, DNI, EMAIL, FECHA_NACIMIENTO, NOMBRE_USUARIO, ROLES, SEXO, TELÉFONO, ID) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
16:38:41.938 [main] DEBUG org.hibernate.SQL logStatement - insert into TB_USUARIOS_PRO_FINAL (APELLIDOS, CONTRASEÑA, DNI, EMAIL, FECHA_NACIMIENTO, NOMBRE_USUARIO, ROLES, SEXO, TELÉFONO, ID) values (?, ?, ?, ?, ?, ?, ?, ?, ?, ?)
16:38:41.941 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl afterTransaction - Initiating JDBC connection release from afterTransaction
16:38:41.941 [main] DEBUG org.hibernate.resource.jdbc.internal.LogicalConnectionManagedImpl afterTransaction - Initiating JDBC connection release from afterTransaction
16:38:41.941 [main] DEBUG es.curso.java.proyectofinal.daos.UsuariosDAOproFinal cargaInicial - Termina la carga inicial de datos
